run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.power_draw,metrics.loss,metrics.running_time,metrics.power_draw_total,metrics.sparse_categorical_accuracy,metrics.running_time_total,metrics.sparse_top_k_categorical_accuracy,params.architecture,params.n_samples,params.seconds,params.datadir,params.task,params.parameters,params.batchsize,params.software,params.model,params.dataset,params.batch_size,tags.mlflow.source.type,tags.mlflow.source.git.repoURL,tags.mlflow.runName,tags.mlflow.project.env,tags.mlflow.source.name,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.user,tags.mlflow.source.git.commit
c89e2fd07e3a4e33a62e0c2a17d189c6,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/c89e2fd07e3a4e33a62e0c2a17d189c6/artifacts,2025-09-11 13:01:16.884000+00:00,2025-09-11 13:04:05.590000+00:00,1.9327633959241584,1.3008944988250732,0.007674806833228649,30769.5932631126,0.6908919811248779,122.18292478500008,0.8820351958274841,13th Gen Intel(R) Core(TM) i9-13900K,15920.0,120,/data/d1/fischer_diss/imagenet,Inference,8062504,16,Tensorflow 2.20.0,DenseNet121,ImageNet (ILSVRC 2012),16,PROJECT,https://github.com/raphischer/ai-energy-validation.git,loud-cat-499,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
91eddb55eacd434da0b1efad339e6023,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/91eddb55eacd434da0b1efad339e6023/artifacts,2025-09-11 12:58:28.478000+00:00,2025-09-11 13:01:13.276000+00:00,8.998413192660713,0.9943518042564392,0.03553746708977378,30270.661980110643,0.7776456475257874,119.548039289999,0.9301427006721497,13th Gen Intel(R) Core(TM) i9-13900K,3364.0,120,/data/d1/fischer_diss/imagenet,Inference,28589128,4,Tensorflow 2.20.0,ConvNeXtTiny,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,defiant-deer-775,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
b698793123b4405699d54595f9e20351,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/b698793123b4405699d54595f9e20351/artifacts,2025-09-11 12:55:27.005000+00:00,2025-09-11 12:58:24.944000+00:00,15.293278881233496,0.8685686588287354,0.07192707615617627,26243.26656019668,0.8018648028373718,123.42686268399848,0.9481351971626282,13th Gen Intel(R) Core(TM) i9-13900K,1716.0,120,/data/d1/fischer_diss/imagenet,Inference,50223688,4,Tensorflow 2.20.0,ConvNeXtSmall,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,gaudy-stork-199,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
74e7f84ae9ce4b398875d84860c9457d,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/74e7f84ae9ce4b398875d84860c9457d/artifacts,2025-09-11 12:52:24.304000+00:00,2025-09-11 12:55:23.338000+00:00,21.127396669071175,0.7370290160179138,0.0844048396050411,30169.92244343364,0.8172268867492676,120.53011095599868,0.9593837261199951,13th Gen Intel(R) Core(TM) i9-13900K,1428.0,120,/data/d1/fischer_diss/imagenet,Inference,88591464,4,Tensorflow 2.20.0,ConvNeXtBase,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,auspicious-trout-767,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
bfc473051e084fda89c6c332e502b783,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/bfc473051e084fda89c6c332e502b783/artifacts,2025-09-11 12:49:29.502000+00:00,2025-09-11 12:52:20.659000+00:00,7.506244062101592,1.4347702264785767,0.0311284043390053,28673.85231722808,0.6641361117362976,118.91050457500025,0.8651832342147827,13th Gen Intel(R) Core(TM) i9-13900K,3820.0,120,/data/d1/fischer_diss/imagenet,Inference,143667240,4,Tensorflow 2.20.0,VGG19,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,angry-flea-526,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
4442a9efb7c447cda99bfcf3292b7529,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/4442a9efb7c447cda99bfcf3292b7529/artifacts,2025-09-11 12:46:53.805000+00:00,2025-09-11 12:49:25.911000+00:00,6.209070536600982,1.4136791229248047,0.02543569478149807,25034.97240357516,0.6711309552192688,102.55672135900022,0.8648313283920288,13th Gen Intel(R) Core(TM) i9-13900K,4032.0,120,/data/d1/fischer_diss/imagenet,Inference,138357544,4,Tensorflow 2.20.0,VGG16,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,placid-bear-432,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
715059f6e61c41f69ccc8a8bf263200a,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/715059f6e61c41f69ccc8a8bf263200a/artifacts,2025-09-11 12:44:06.336000+00:00,2025-09-11 12:46:50.209000+00:00,4.4829324552181555,0.9749944806098938,0.017500629943246714,31201.20988831836,0.7804597616195679,121.80438440499712,0.9349138140678406,13th Gen Intel(R) Core(TM) i9-13900K,6960.0,120,/data/d1/fischer_diss/imagenet,Inference,22910480,4,Tensorflow 2.20.0,Xception,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,spiffy-kite-201,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
70af8a14fb274dbca996b041ea395448,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/70af8a14fb274dbca996b041ea395448/artifacts,2025-09-11 12:41:19.755000+00:00,2025-09-11 12:44:02.712000+00:00,0.6356010422879412,1.316193699836731,0.013696045976423725,5445.82973032308,0.7042483687400818,117.34772192599848,0.8836367726325989,13th Gen Intel(R) Core(TM) i9-13900K,8568.0,120,/data/d1/fischer_diss/imagenet,Inference,5326716,4,Tensorflow 2.20.0,NASNetMobile,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,popular-mole-284,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
1522ad897f1942c79da24be745355017,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/1522ad897f1942c79da24be745355017/artifacts,2025-09-11 12:38:24.166000+00:00,2025-09-11 12:41:16.287000+00:00,5.961127885265592,0.7189076542854309,0.02320246402266096,32619.29178817332,0.8329678177833557,126.96388313200076,0.9647295475006104,13th Gen Intel(R) Core(TM) i9-13900K,5472.0,120,/data/d1/fischer_diss/imagenet,Inference,21612360,4,Tensorflow 2.20.0,EfficientNetV2S,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,receptive-turtle-332,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
2f8dd354e3c64153b82543f5f60834f9,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/2f8dd354e3c64153b82543f5f60834f9/artifacts,2025-09-11 12:35:29.546000+00:00,2025-09-11 12:38:20.651000+00:00,1.6787002182418052,0.857685387134552,0.03615131654753312,5579.99952543576,0.7999398112297058,120.1669762040001,0.945246696472168,13th Gen Intel(R) Core(TM) i9-13900K,3324.0,120,/data/d1/fischer_diss/imagenet,Inference,14467622,4,Tensorflow 2.20.0,EfficientNetV2B3,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,crawling-grouse-890,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
d14392d3a50f415e8035c5a3f80f9c43,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/d14392d3a50f415e8035c5a3f80f9c43/artifacts,2025-09-11 12:32:38.284000+00:00,2025-09-11 12:35:26.025000+00:00,1.1754524432571554,0.964325487613678,0.029362423707677016,4777.03872939708,0.7782972455024719,119.3288899479994,0.9264271855354309,13th Gen Intel(R) Core(TM) i9-13900K,4064.0,120,/data/d1/fischer_diss/imagenet,Inference,10178374,4,Tensorflow 2.20.0,EfficientNetV2B2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,smiling-pug-446,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
1cc14842064d49e5b9a457e4d1123e1d,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/1cc14842064d49e5b9a457e4d1123e1d/artifacts,2025-09-11 12:29:45.430000+00:00,2025-09-11 12:32:34.883000+00:00,0.875603279362148,1.0309882164001465,0.021003520512091162,4924.39284313272,0.7574679851531982,118.1237993600007,0.9235419631004333,13th Gen Intel(R) Core(TM) i9-13900K,5624.0,120,/data/d1/fischer_diss/imagenet,Inference,8212124,4,Tensorflow 2.20.0,EfficientNetV2B1,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,abrasive-horse-1,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
a89c429b9ab64bb397e819100f308ceb,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/a89c429b9ab64bb397e819100f308ceb/artifacts,2025-09-11 12:26:52.962000+00:00,2025-09-11 12:29:41.947000+00:00,0.6930881310941268,1.1221256256103516,0.017949183207386223,4635.37342075752,0.7450658082962036,120.04413729099906,0.9066985845565796,13th Gen Intel(R) Core(TM) i9-13900K,6688.0,120,/data/d1/fischer_diss/imagenet,Inference,7200312,4,Tensorflow 2.20.0,EfficientNetV2B0,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,abundant-elk-451,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
22d9bd3954364e01805109c721abdaf7,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/22d9bd3954364e01805109c721abdaf7/artifacts,2025-09-11 12:24:01.872000+00:00,2025-09-11 12:26:49.576000+00:00,6.280652071254212,0.8605149984359741,0.024187302864313597,32031.325563396484,0.8245097994804382,123.35524460799934,0.9594117403030396,13th Gen Intel(R) Core(TM) i9-13900K,5100.0,120,/data/d1/fischer_diss/imagenet,Inference,19466823,4,Tensorflow 2.20.0,EfficientNetB4,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,amusing-swan-283,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
d877435ef99e4911afb38f4fcae16d69,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/d877435ef99e4911afb38f4fcae16d69/artifacts,2025-09-11 12:20:59.822000+00:00,2025-09-11 12:23:58.301000+00:00,1.6257208215384522,0.9000837206840515,0.03488300036414297,5839.58919096612,0.801224946975708,125.29973730800155,0.9412583708763123,13th Gen Intel(R) Core(TM) i9-13900K,3592.0,120,/data/d1/fischer_diss/imagenet,Inference,12320535,4,Tensorflow 2.20.0,EfficientNetB3,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,magnificent-auk-427,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
0c3f92c43f1e4eefaa3bbcde41a7200c,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/0c3f92c43f1e4eefaa3bbcde41a7200c/artifacts,2025-09-11 12:18:00.107000+00:00,2025-09-11 12:20:56.309000+00:00,1.1832196814088278,1.0084117650985718,0.030120512684368418,4723.41296818404,0.7768036127090454,120.24108663599873,0.9316132068634033,13th Gen Intel(R) Core(TM) i9-13900K,3992.0,120,/data/d1/fischer_diss/imagenet,Inference,9177569,4,Tensorflow 2.20.0,EfficientNetB2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,wistful-dolphin-824,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
862b45bddb7c470aaa8406e485dbe42a,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/862b45bddb7c470aaa8406e485dbe42a/artifacts,2025-09-11 12:15:11.600000+00:00,2025-09-11 12:17:56.815000+00:00,0.666747151715484,1.257709264755249,0.017671833109590942,4435.2020532114,0.7190318703651428,117.55303384499894,0.8967227935791016,13th Gen Intel(R) Core(TM) i9-13900K,6652.0,120,/data/d1/fischer_diss/imagenet,Inference,5330571,4,Tensorflow 2.20.0,EfficientNetB0,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,adaptable-perch-699,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
0c2b6f080f9248f8bc810dea5463d4f8,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/0c2b6f080f9248f8bc810dea5463d4f8/artifacts,2025-09-11 12:12:35.845000+00:00,2025-09-11 12:15:08.289000+00:00,0.3303007711089802,1.650435209274292,0.009399581777843023,3938.50639470348,0.6400536894798279,112.0806131190002,0.8387286067008972,13th Gen Intel(R) Core(TM) i9-13900K,11924.0,120,/data/d1/fischer_diss/imagenet,Inference,2554968,4,Tensorflow 2.20.0,MobileNetV3Small,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,enthused-cod-835,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
7475993239cc4dc9a1802704923ec65c,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/7475993239cc4dc9a1802704923ec65c/artifacts,2025-09-11 12:09:50.424000+00:00,2025-09-11 12:12:32.458000+00:00,0.5387890615240762,1.2885608673095703,0.015037010947632445,4187.4685861651205,0.7143592238426208,116.86764908499936,0.8937210440635681,13th Gen Intel(R) Core(TM) i9-13900K,7772.0,120,/data/d1/fischer_diss/imagenet,Inference,5507432,4,Tensorflow 2.20.0,MobileNetV3Large,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,upbeat-steed-209,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
f61a3d0fb321456ab26d941077f642cf,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/f61a3d0fb321456ab26d941077f642cf/artifacts,2025-09-11 12:07:05.032000+00:00,2025-09-11 12:09:47.089000+00:00,0.45918594864149515,1.7472175359725952,0.012099058672001709,4533.08368498884,0.6244935393333435,119.44190721000086,0.8291126489639282,13th Gen Intel(R) Core(TM) i9-13900K,9872.0,120,/data/d1/fischer_diss/imagenet,Inference,3538984,4,Tensorflow 2.20.0,MobileNetV2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,legendary-ram-234,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
e6fff1faa295478b90ccc06bc7900c60,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/e6fff1faa295478b90ccc06bc7900c60/artifacts,2025-09-11 12:04:23.739000+00:00,2025-09-11 12:07:01.734000+00:00,0.4038369723289782,1.8168561458587646,0.00968044167737788,5026.9626315511205,0.613030195236206,120.50213799999985,0.8228631019592285,13th Gen Intel(R) Core(TM) i9-13900K,12448.0,120,/data/d1/fischer_diss/imagenet,Inference,4253864,4,Tensorflow 2.20.0,MobileNet,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,sneaky-steed-470,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
61316afba3604b1f8cd86638e48f2716,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/61316afba3604b1f8cd86638e48f2716/artifacts,2025-09-11 12:01:41.612000+00:00,2025-09-11 12:04:20.415000+00:00,2.568238842422262,1.0058733224868774,0.010260242198114765,30243.580608364562,0.7708050012588501,120.82461212499948,0.92994225025177,13th Gen Intel(R) Core(TM) i9-13900K,11776.0,120,/data/d1/fischer_diss/imagenet,Inference,23851784,4,Tensorflow 2.20.0,InceptionV3,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,vaunted-auk-23,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
575712cc23f3468b882cf16e0175e60a,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/575712cc23f3468b882cf16e0175e60a/artifacts,2025-09-11 11:58:52.903000+00:00,2025-09-11 12:01:38.382000+00:00,6.628254871158248,0.9268142580986023,0.027002453163761465,28899.19123824996,0.7878440618515015,117.73069579399998,0.9401376247406006,13th Gen Intel(R) Core(TM) i9-13900K,4360.0,120,/data/d1/fischer_diss/imagenet,Inference,55873736,4,Tensorflow 2.20.0,InceptionResNetV2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,intrigued-snake-959,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
766545d8cd20408587f1012801f2afa9,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/766545d8cd20408587f1012801f2afa9/artifacts,2025-09-11 11:56:05.283000+00:00,2025-09-11 11:58:49.614000+00:00,5.828651513621163,1.7454893589019775,0.023741566810144377,29073.31374994236,0.6776263117790222,118.42293524900016,0.8712911009788513,13th Gen Intel(R) Core(TM) i9-13900K,4988.0,120,/data/d1/fischer_diss/imagenet,Inference,60380648,4,Tensorflow 2.20.0,ResNet152V2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,flawless-gnu-1,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
22742dc7383d4d37ad1d29d1a5cc3794,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/22742dc7383d4d37ad1d29d1a5cc3794/artifacts,2025-09-11 11:53:24.859000+00:00,2025-09-11 11:56:02.005000+00:00,3.9462486797003438,1.7966959476470947,0.01605550928297637,28002.58063115364,0.6699548959732056,113.92989387200032,0.869222104549408,13th Gen Intel(R) Core(TM) i9-13900K,7096.0,120,/data/d1/fischer_diss/imagenet,Inference,44675560,4,Tensorflow 2.20.0,ResNet101V2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fun-frog-137,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
f8a5b7e3db1e4f06acbcae8b250f2347,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/f8a5b7e3db1e4f06acbcae8b250f2347/artifacts,2025-09-11 11:50:50.894000+00:00,2025-09-11 11:53:21.524000+00:00,1.6170828637933299,1.7645418643951416,0.009369184540036697,19346.7793824234,0.6589769124984741,112.09292383699903,0.8586593270301819,13th Gen Intel(R) Core(TM) i9-13900K,11964.0,120,/data/d1/fischer_diss/imagenet,Inference,25613800,4,Tensorflow 2.20.0,ResNet50V2,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,fortunate-bird-164,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
5f1b25f9deb14fe8adce7713f1c82925,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/5f1b25f9deb14fe8adce7713f1c82925/artifacts,2025-09-11 11:47:58.438000+00:00,2025-09-11 11:50:47.676000+00:00,6.052811059821964,1.2300341129302979,0.02434722638351794,30554.590229981277,0.7262282371520996,122.90479878399856,0.8999603986740112,13th Gen Intel(R) Core(TM) i9-13900K,5048.0,120,/data/d1/fischer_diss/imagenet,Inference,60419944,4,Tensorflow 2.20.0,ResNet152,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,big-pug-186,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
f8abc77a424e4501ab4bac404fc935ac,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/f8abc77a424e4501ab4bac404fc935ac/artifacts,2025-09-11 11:45:10.023000+00:00,2025-09-11 11:47:55.288000+00:00,4.089014777960793,1.272318720817566,0.016834184826312937,29898.87605644932,0.717040479183197,123.0915594500002,0.8949671983718872,13th Gen Intel(R) Core(TM) i9-13900K,7312.0,120,/data/d1/fischer_diss/imagenet,Inference,44707176,4,Tensorflow 2.20.0,ResNet101,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,rogue-sloth-441,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
ba5ff1e36b7c4f96ac22734fb142324f,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/ba5ff1e36b7c4f96ac22734fb142324f/artifacts,2025-09-11 11:42:23.342000+00:00,2025-09-11 11:45:06.809000+00:00,2.254889836381226,1.3357371091842651,0.00906902543623181,31117.479742060917,0.7002898454666138,125.152551019999,0.8842028975486755,13th Gen Intel(R) Core(TM) i9-13900K,13800.0,120,/data/d1/fischer_diss/imagenet,Inference,25636712,4,Tensorflow 2.20.0,ResNet50,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,merciful-wasp-82,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
9330268cc3274867af2f02ead986dcf4,203913141069193703,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/203913141069193703/9330268cc3274867af2f02ead986dcf4/artifacts,2025-09-11 11:39:25.290000+00:00,2025-09-11 11:42:20.122000+00:00,2.360117690158032,1.1918978691101074,0.04159363359664768,6617.770003203121,0.7253922820091248,116.6285486050001,0.8980028629302979,13th Gen Intel(R) Core(TM) i9-13900K,2804.0,120,/data/d1/fischer_diss/imagenet,Inference,20242984,4,Tensorflow 2.20.0,DenseNet201,ImageNet (ILSVRC 2012),4,PROJECT,https://github.com/raphischer/ai-energy-validation.git,stately-snipe-246,conda,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,fischer,18d87126bd281286c450e330e54bf99edbf44806
